1497 10000
1367 939 90
1235 353 703
1342 686 792
380 1379 368
863 678 564
386 939 581
1019 328 864
910 483 768
1399 686 747
1360 243 744
473 568 400
1248 1380 919
1331 919 366
242 88 715
814 663 241
120 591 65
678 1198 569
1342 1105 988
1235 660 883
673 1309 321
1302 520 112
984 757 772
360 110 433
1373 280 572
197 85 352
1190 1344 733
721 438 932
663 260 779
694 1035 650
989 411 83
929 553 942
105 471 918
1117 1134 233
383 1302 748
573 1260 230
1342 296 704
1094 1073 214
919 1169 530
374 722 338
1088 197 199
732 859 570
260 1345 867
122 468 121
106 1117 823
549 122 709
296 989 67
1286 574 587
1028 742 400
468 163 878
360 53 861
794 10 599
1012 794 872
742 10 674
749 365 739
968 681 274
1211 384 129
814 384 487
1379 564 281
749 480 398
480 1260 597
53 749 483
105 97 334
513 1315 651
1234 501 786
761 207 990
1279 508 168
1127 859 699
686 394 969
1143 196 553
1397 677 809
591 657 221
875 74 270
468 1268 861
398 947 855
1369 1134 483
863 903 41
323 548 23
639 963 447
1402 260 236
1345 400 764
929 242 778
1317 433 821
1164 365 823
1143 1026 500
603 638 448
1012 1294 406
106 328 598
266 893 682
564 507 189
1261 1402 430
682 260 538
291 537 198
681 1268 895
916 805 73
947 1322 248
411 409 438
1169 1279 353
771 989 621
859 1134 276
507 88 133
939 365 962
239 107 191
1164 903 337
1367 591 99
895 1215 332
1162 982 394
1211 574 376
591 1147 778
5 159 468
1166 794 715
434 895 948
519 989 441
468 1019 595
1117 1129 469
257 632 880
398 1035 414
108 794 613
537 257 410
738 517 815
1280 456 180
1065 677 223
1019 348 677
533 1164 141
1184 1070 637
903 1164 950
503 1302 690
1302 1373 269
6 300 868
1070 1403 692
819 564 902
919 269 442
1237 280 953
235 328 968
490 555 605
1317 876 674
893 682 845
1331 384 450
859 1397 554
480 108 880
1373 483 931
678 771 325
652 1306 814
280 292 524
738 120 886
853 989 678
1018 61 977
740 156 718
947 533 257
686 939 268
895 1289 119
245 1012 659
1221 85 575
736 374 23
53 1289 769
513 591 683
196 456 737
1280 1286 702
1229 863 344
1028 516 199
738 835 910
1230 917 406
1293 1235 761
1388 508 869
1102 1168 506
314 360 228
1315 841 798
559 1363 633
1248 1369 652
1004 67 477
321 519 843
1028 360 588
1093 677 368
677 133 280
411 257 117
483 339 889
1361 1306 16
1073 269 715
794 1237 70
386 1176 415
243 897 499
337 108 153
1397 1093 389
480 447 166
119 1169 13
678 681 526
677 480 643
519 252 280
982 682 953
1073 1028 629
555 383 910
1035 1293 446
1206 639 180
420 1021 43
1345 1237 191
468 107 576
694 1121 309
1263 1002 198
468 374 879
819 863 549
321 1294 710
1302 794 488
383 245 581
40 803 176
1151 929 759
1162 694 193
196 1261 464
1101 1249 569
53 916 175
1091 1397 920
630 524 608
982 1268 112
732 632 119
280 438 177
1010 663 595
353 731 845
321 386 247
432 1395 557
275 568 445
1367 1391 928
383 328 169
968 1091 466
1178 1215 905
678 266 627
260 1035 235
1028 501 92
302 1360 479
266 939 733
400 449 802
433 1216 81
1380 1300 988
682 977 850
947 798 408
1215 1162 305
107 752 680
1388 520 598
106 449 148
916 1367 181
468 1117 785
1235 853 811
1261 678 249
1091 1045 181
1391 456 491
133 1002 442
105 563 552
10 323 689
468 337 318
731 929 269
53 1010 832
323 814 850
677 163 87
1331 1028 162
321 568 306
814 1065 326
1342 947 675
290 469 505
761 686 223
847 1394 420
1286 682 453
248 897 264
1342 794 576
110 643 700
433 119 937
438 400 856
548 323 204
1261 859 255
998 1144 42
74 1129 980
1377 779 708
1262 1095 58
321 1010 520
1373 863 491
686 1143 731
433 881 893
457 657 471
105 1261 63
242 916 231
260 122 741
105 1168 449
351 644 490
1372 80 279
398 384 944
321 243 627
10 1065 920
337 676 741
573 420 165
639 682 925
252 989 279
1162 841 411
1216 88 161
1397 731 537
929 483 711
239 1211 865
841 893 747
97 1093 478
660 260 599
574 1263 754
321 1263 467
453 1216 799
1360 1380 465
893 1117 643
1067 1058 76
434 133 72
354 1046 139
591 1342 895
875 968 763
841 537 128
1394 1306 999
554 543 166
40 197 322
275 197 625
989 328 134
40 384 230
1019 859 655
875 321 874
122 74 679
1260 1143 724
1045 366 558
257 1010 662
1046 1380 391
1028 1065 537
239 471 976
859 1028 263
374 1235 840
507 501 432
537 798 889
1401 456 296
682 354 679
1379 663 635
1088 74 379
1162 97 886
290 771 459
989 348 222
530 97 653
110 386 417
794 859 895
574 863 724
78 76 218
1273 533 782
897 1164 535
997 1240 909
483 1336 14
519 1093 191
682 105 743
292 591 494
903 480 407
1134 119 383
1331 863 459
1169 453 325
1162 1216 76
1342 901 914
1073 881 843
1164 1379 89
1280 1289 233
1388 1351 201
716 767 860
877 663 693
1342 1360 856
296 613 812
1380 881 158
508 1164 334
468 721 986
603 568 133
1117 1367 730
473 1215 123
929 1143 394
862 786 678
574 74 881
383 120 893
1038 536 909
853 1028 199
285 1152 944
893 794 798
438 1369 251
1035 1036 689
473 1286 547
1093 105 453
794 1137 523
360 1073 713
1293 1237 854
1313 10 774
977 290 208
447 1342 248
438 652 287
968 1026 499
732 1279 591
1317 10 87
841 384 255
1315 1094 259
507 1053 966
207 354 225
88 508 271
686 1268 583
1143 447 306
1306 853 104
314 105 836
1216 859 122
1147 1044 610
1380 939 808
1379 732 378
245 678 318
1010 260 356
1046 580 331
677 88 348
1019 1261 425
1367 400 603
694 339 598
620 336 23
44 1026 843
1260 947 301
339 1293 975
321 400 317
568 507 766
1010 563 60
1179 483 990
336 678 629
881 354 84
337 1286 630
468 257 597
814 120 208
503 794 531
681 108 511
678 916 593
883 1279 833
97 473 771
480 574 934
290 1237 929
612 663 411
1286 1121 700
1286 1093 145
365 742 833
677 1164 509
361 376 220
1342 1235 532
260 85 166
901 10 96
530 1129 838
1035 1026 667
110 1147 658
895 400 548
1351 947 81
197 744 266
1067 1026 398
897 761 29
473 731 887
676 1045 832
771 1094 691
682 400 269
511 299 933
1286 438 886
40 1036 998
1304 803 60
1215 485 833
762 732 459
916 374 690
830 722 356
1302 328 947
1306 853 686
275 686 457
798 447 837
1078 1130 95
1026 483 785
549 982 439
383 549 998
105 1294 992
1215 275 750
244 1402 895
1306 1010 794
848 177 464
895 1317 415
398 471 457
1088 163 341
742 686 668
252 348 353
564 749 716
678 771 302
895 207 789
480 963 534
794 508 310
468 568 605
1198 468 665
910 853 961
459 780 951
657 1117 163
106 468 699
321 939 571
433 1151 886
323 468 121
620 483 687
323 1127 668
473 252 437
1369 449 69
883 749 506
434 328 264
1367 1094 788
434 1388 297
676 1221 363
1134 1360 404
591 549 919
260 681 929
1391 681 847
1162 501 211
591 508 232
243 982 377
483 1221 45
400 1402 389
365 686 451
1179 1280 56
989 947 802
1202 730 333
74 1094 239
409 243 424
483 379 1000
660 40 630
968 53 152
126 1235 68
398 503 31
1216 492 484
380 1302 85
10 1168 411
88 678 268
1342 1360 184
1046 1211 368
1134 337 43
194 237 867
537 1166 772
1254 719 377
1080 323 731
516 260 628
1321 682 16
1402 1094 613
97 196 909
1168 133 51
1065 903 886
721 10 420
1342 686 726
1268 749 496
517 735 188
749 292 304
1397 963 546
1010 1105 240
119 501 681
275 507 711
1383 1117 520
1019 438 293
893 501 306
468 269 882
366 736 220
244 120 959
835 85 631
1007 835 97
1248 480 652
1046 384 908
1383 1216 938
549 53 552
694 841 863
454 970 605
1151 133 256
530 321 538
1101 3 668
749 1379 749
620 1342 919
110 120 523
1321 1315 233
248 468 438
400 88 394
738 69 313
652 559 39
1360 686 602
893 119 755
798 530 231
742 122 743
321 1306 97
722 794 597
449 798 663
158 567 823
383 517 584
468 678 702
835 660 171
1289 865 502
260 1012 27
1289 1034 811
501 939 269
207 794 25
468 893 408
468 290 31
336 1235 482
434 1388 223
1187 1176 30
803 989 817
919 677 943
663 407 34
10 893 500
51 1399 988
383 632 605
355 847 124
242 977 513
761 859 147
939 321 628
761 771 702
353 1169 345
434 897 215
77 316 116
1162 1143 606
794 379 896
1402 349 131
749 501 6
548 1169 63
425 456 963
989 963 138
895 260 679
1216 394 504
1029 411 981
1304 573 718
1336 1010 289
516 1221 292
663 1065 262
275 1394 474
841 847 505
678 1117 570
266 248 82
257 106 193
732 1168 725
1315 1002 723
794 1360 310
447 814 398
1331 449 139
110 280 615
1072 835 309
742 10 996
924 1412 366
1091 105 677
485 1105 681
814 1397 566
1007 678 617
409 568 609
1162 105 463
1402 963 721
354 1211 78
292 197 773
197 105 98
1121 1147 952
775 404 535
433 1046 171
1293 374 123
520 1391 837
749 580 118
1002 374 40
337 196 64
449 1147 702
434 1162 983
989 480 72
1219 445 90
321 1012 550
749 520 894
749 591 45
337 555 115
40 1028 47
1016 773 905
1360 116 958
603 339 531
570 911 877
456 1373 404
257 1286 861
242 10 243
120 398 874
766 533 83
1293 749 579
533 449 373
477 85 321
548 260 856
1315 1306 580
239 1293 314
227 427 963
1304 383 417
863 88 73
453 1176 547
738 1143 813
1211 1380 644
1028 660 951
468 530 141
400 453 915
722 686 478
438 1026 551
564 1168 720
337 749 877
197 1019 83
507 501 16
380 400 292
239 749 738
314 471 888
1248 97 615
302 859 146
968 982 209
88 242 906
1151 568 513
738 847 933
632 110 795
1094 803 181
1342 736 710
354 386 466
694 1302 421
1019 1289 705
1105 1345 413
1012 447 713
564 875 95
881 963 926
383 686 630
1117 459 567
687 381 361
847 257 35
721 1315 673
835 1127 352
686 239 705
508 564 601
1078 394 929
456 814 857
853 266 943
97 1187 928
411 501 448
468 398 20
1331 1317 890
323 620 930
989 530 223
243 736 118
1065 863 122
805 468 164
105 97 329
379 841 846
453 468 803
626 1223 467
328 863 57
540 866 351
1402 1399 805
1092 232 935
337 400 287
1091 1388 436
85 400 339
895 260 856
74 84 96
275 508 113
110 863 210
239 1216 533
677 847 312
761 365 225
328 1304 142
1026 603 585
1306 582 407
736 278 430
1072 678 322
1400 485 613
1026 1399 586
895 794 333
771 1162 340
242 110 820
380 1302 8
321 580 604
1289 663 131
507 1369 50
1093 1026 793
1351 652 731
963 859 984
619 688 385
749 903 206
480 239 123
603 686 793
889 985 670
963 968 622
895 916 659
555 1073 144
678 563 268
1379 853 296
433 248 474
798 794 149
1261 803 802
822 1344 664
1360 197 596
553 1199 253
431 1032 290
492 564 493
1235 1093 713
268 229 875
883 279 236
260 1286 288
1237 468 936
438 40 226
383 919 98
480 603 527
434 916 722
1302 1215 635
1350 88 599
897 384 574
360 1213 431
508 1147 758
435 827 57
196 122 704
116 853 474
434 1026 26
1342 88 515
1304 841 599
678 447 539
835 1012 192
1379 721 926
847 1280 222
1262 557 294
290 122 95
516 1237 974
1127 576 302
336 686 761
618 483 82
1121 116 667
88 110 463
947 814 24
242 1237 195
545 1375 920
591 1367 497
1127 1279 635
1280 1379 716
573 555 926
573 88 989
1235 761 922
302 384 777
290 1381 838
456 122 270
105 805 582
1244 1361 885
1379 694 376
574 88 848
555 242 796
769 1359 978
1002 794 658
929 501 978
963 483 711
1342 682 719
1402 1293 829
694 1235 658
171 311 99
989 1373 274
1010 266 244
1053 794 279
1388 1012 511
686 280 142
1379 681 6
873 69 123
977 686 557
1391 1035 420
108 1394 7
384 1116 299
360 742 639
1235 260 298
835 1007 420
1067 328 637
1293 1280 84
955 1291 971
1302 1380 781
794 457 926
947 468 485
468 591 193
1237 384 882
248 40 999
968 260 44
105 1388 938
881 253 70
1162 88 322
1028 1294 379
449 480 388
947 122 886
533 1169 87
40 1164 598
677 433 530
1216 549 708
369 195 776
1367 1263 947
163 742 858
574 133 47
1198 449 804
910 819 731
686 875 961
196 516 319
40 761 284
1294 794 85
895 292 287
749 1088 662
242 1162 597
280 1317 148
843 409 749
492 383 732
528 499 131
1007 1105 390
321 1399 160
881 1065 734
1152 546 897
235 434 844
989 374 963
895 105 757
1302 1391 536
513 1342 257
1294 366 513
761 411 126
709 1230 735
30 639 329
537 1379 326
893 1383 424
1331 1216 978
321 517 328
1139 332 637
1237 568 629
1342 110 156
1293 749 472
447 1221 686
290 1093 721
480 1342 190
946 102 21
1046 989 970
620 449 969
947 353 187
1335 519 313
1215 1397 78
1321 1286 670
456 196 349
119 409 218
296 678 199
963 794 771
513 110 995
1211 749 436
123 350 674
1317 794 876
678 794 308
549 1065 299
1379 257 84
1045 275 911
1379 1046 703
492 568 697
639 360 804
314 1035 492
260 591 758
967 1280 176
366 686 451
456 632 799
678 603 891
449 883 472
1317 677 928
853 1019 463
483 875 260
1088 245 609
841 380 643
731 501 540
508 591 245
519 40 422
814 1293 957
939 1121 431
1391 1397 434
384 678 134
1073 1019 985
1002 1391 674
409 989 116
1342 771 818
1397 126 309
1046 257 608
1336 676 789
678 563 126
260 1166 667
805 731 826
738 1178 516
564 508 688
1322 1351 954
133 947 794
1394 106 362
1117 853 818
1261 805 262
1166 1361 396
1088 731 671
1176 1260 748
732 1399 243
348 1399 500
1141 868 622
881 257 579
863 1260 995
122 116 580
1147 409 969
197 549 235
1211 1117 549
939 841 632
304 449 199
302 1028 40
736 433 849
530 1388 581
1380 694 485
380 1073 795
989 314 890
280 1164 425
1082 1357 6
1028 119 357
290 591 22
814 900 110
1093 468 149
1002 1342 146
119 1010 1000
819 1391 571
105 677 841
480 365 866
242 374 834
574 736 473
290 1073 28
686 1383 650
260 574 257
989 1293 476
677 1073 651
1046 847 400
278 31 488
863 1022 543
468 108 102
1304 430 896
895 682 430
1053 1306 251
269 501 349
742 1019 998
53 110 252
377 874 713
400 1053 565
1237 10 127
1053 835 678
903 1002 33
1179 929 791
280 400 86
742 1342 778
652 1019 20
591 841 573
1303 1256 294
1216 1286 667
1179 1388 422
903 40 481
1281 1054 902
732 105 30
742 260 5
321 1028 672
549 290 471
503 910 511
1213 10 156
473 537 689
81 26 194
1162 580 125
10 374 352
507 1143 581
1237 859 350
676 798 980
383 374 79
503 266 441
580 814 581
433 353 177
1289 798 824
126 508 215
948 1199 20
910 1388 825
916 1147 204
694 384 228
1162 97 800
88 1164 42
841 1134 177
1315 1211 125
798 686 822
1289 682 855
116 133 845
110 1302 695
564 1162 730
1263 1379 882
971 717 704
1279 269 140
1143 196 175
480 483 924
947 245 759
789 154 465
260 563 843
501 1379 270
354 1073 261
594 669 125
503 1002 591
1388 682 323
1143 473 351
1091 380 437
618 1369 550
10 1046 820
1345 110 600
434 1019 706
1185 895 18
678 296 630
434 1317 840
243 875 443
1391 1019 136
910 1211 507
473 1019 214
555 360 75
88 480 974
1399 456 832
1383 989 554
1216 1289 76
1117 1050 754
383 947 84
1147 353 929
1026 1168 806
386 1002 440
456 105 301
1117 736 740
1331 1166 458
660 1260 635
875 260 26
1402 383 322
520 374 294
257 1391 943
1036 434 829
119 1028 61
483 1213 133
10 411 547
328 380 261
1067 1216 447
120 803 407
1286 603 78
360 660 13
383 1073 141
568 877 577
803 1065 390
1019 537 266
1213 122 364
1399 1261 457
196 386 141
639 875 848
1057 1279 468
88 397 413
1331 110 916
349 1306 78
1388 1394 402
1178 548 651
530 1237 553
835 1036 254
122 449 432
1046 1394 308
126 859 502
360 910 997
260 738 743
269 110 843
365 1151 344
398 425 116
321 1065 189
805 1237 532
1394 243 379
853 863 279
943 1028 539
74 260 839
449 1397 278
1345 1162 235
257 516 952
517 530 273
374 1121 42
302 1280 276
122 841 138
722 1147 108
784 446 354
847 1147 392
349 1315 544
1088 1279 420
1028 1211 317
244 503 219
548 761 188
380 349 719
108 400 490
1166 468 108
1306 398 576
110 1331 383
564 235 86
133 1388 503
110 977 588
1397 968 167
260 676 599
1121 1091 129
649 662 887
150 375 348
1294 1216 195
480 302 672
1391 841 477
1306 239 478
158 482 399
532 200 869
323 411 994
935 341 614
245 939 47
939 1321 536
819 749 939
1289 1033 752
517 835 808
196 197 650
1117 1383 544
1036 1248 287
1035 1397 871
895 1237 563
487 1096 844
1260 1402 942
394 794 444
548 260 791
235 564 379
88 1235 174
1254 1272 89
1091 110 140
88 1268 834
1306 1302 153
1379 1026 259
1104 972 591
290 916 704
1306 302 665
1367 360 311
989 503 804
406 405 104
336 456 328
1306 1216 25
841 314 567
847 400 158
819 1019 984
782 1015 485
1121 1211 483
1369 348 797
473 409 747
517 841 228
197 296 3
1215 1293 942
1388 977 476
677 1216 824
221 331 445
396 637 141
761 1248 222
245 321 6
761 738 26
260 883 463
475 417 847
480 1134 685
573 110 384
1073 574 402
468 694 506
266 106 984
897 1127 991
1322 163 457
1380 682 29
590 125 685
321 738 828
1147 1317 501
260 360 318
584 351 702
126 1302 908
50 1046 567
736 678 552
639 1342 194
290 530 56
449 1388 349
275 977 659
897 266 596
517 1388 59
457 989 136
374 126 122
480 1304 320
244 197 807
485 1399 976
1261 122 479
977 919 956
110 133 767
963 1129 911
1093 88 900
516 10 2
1179 1127 537
819 119 865
548 1402 382
525 143 736
798 738 951
652 1342 936
1326 925 46
1286 1035 395
379 1237 682
106 480 345
859 1036 483
1315 660 845
1215 555 34
196 803 239
805 468 636
1388 126 17
501 939 196
449 652 553
968 1286 61
292 1391 820
105 1360 446
1369 1117 151
957 813 108
1306 947 192
384 1248 472
757 799 40
205 287 736
841 1010 925
1306 1213 324
424 778 516
1268 252 691
1391 520 343
1263 1351 849
400 1399 306
678 895 870
1117 1166 145
924 1196 692
374 916 359
95 1317 758
686 292 478
963 749 886
280 1260 792
548 1164 57
1035 530 859
266 841 40
591 74 199
1151 503 951
100 442 370
516 507 467
732 1399 523
1237 321 967
1367 339 433
1028 409 114
521 598 154
677 1091 931
947 485 534
1094 433 45
1151 1169 788
903 1394 368
411 383 578
400 1331 483
798 353 318
919 1091 3
348 771 391
570 443 70
354 323 914
1040 1334 136
591 694 925
1373 449 658
940 69 371
456 618 991
678 384 179
1261 133 613
1162 245 727
841 1345 323
1179 380 920
677 863 873
1028 1053 560
859 883 808
337 473 950
360 122 596
841 1294 769
1215 269 712
108 794 632
1263 620 929
1147 1134 118
895 468 827
1216 847 428
1151 738 319
1280 1261 619
722 989 64
939 1046 918
1379 1164 598
471 618 362
207 742 908
847 1117 226
468 53 177
110 501 26
794 537 185
686 847 658
568 120 763
501 411 978
656 348 317
1383 1317 25
400 292 173
519 794 254
563 10 750
243 1216 547
383 457 616
1216 473 553
140 1248 548
947 732 313
1211 1117 29
471 74 662
1261 639 721
711 175 116
1213 379 828
903 365 215
682 1351 450
929 1304 872
269 1215 955
895 1279 326
663 798 753
252 260 987
105 280 495
468 910 111
681 1342 674
473 939 551
732 1046 639
1261 480 403
1263 516 4
946 259 978
1069 1034 920
1211 197 852
1388 85 347
483 736 960
1203 1094 455
694 632 584
260 1065 503
126 574 13
400 1117 412
449 275 115
383 1093 306
1367 1293 790
736 1331 538
1147 1235 28
337 1289 554
1302 245 932
1073 686 1000
116 353 263
939 1046 237
105 881 857
163 916 875
260 1360 415
749 108 808
360 863 977
1345 1028 248
694 1388 378
686 1345 988
1322 1248 56
811 293 658
1216 97 694
1322 568 58
252 533 610
88 939 557
453 1397 579
678 336 849
1235 280 659
1342 197 331
1216 1391 790
517 354 232
1073 694 63
682 738 715
1187 379 592
129 1057 302
537 447 857
1166 1164 478
106 1302 885
398 365 98
222 1023 881
383 321 292
383 1391 159
409 939 987
784 544 769
1143 1117 12
119 919 238
603 1026 76
353 1354 493
503 1397 29
374 574 742
314 947 462
1094 260 897
433 1397 811
564 977 104
1072 771 766
736 1073 730
260 1373 635
897 1028 982
516 1235 984
903 1268 306
897 771 690
591 122 105
568 805 43
1063 55 301
794 1263 781
1294 471 376
805 457 971
88 1342 163
40 1093 198
761 794 967
265 1129 765
1286 438 412
110 438 715
1221 564 624
386 1391 729
516 1073 8
738 548 276
1216 120 821
197 1383 215
910 1151 871
1117 761 22
910 1010 189
1055 880 401
3 996 245
903 323 62
1321 468 624
1386 6 596
155 411 581
1315 105 887
116 105 477
244 449 988
749 897 847
349 721 602
1397 1289 231
721 1383 400
732 738 726
1072 676 94
919 794 473
632 40 80
1143 1134 258
